Year,Team,GP,G,TDs,KickPAT,PATAtt,RushPAT,Ru2PTAtt,ReceivingPAT,Pass2PtConv,Pass2PTAtt,KickReturnPAT,FumbRetPAT,FG,Safeties,Points,OffenseDefense
2017-18,Ohio,0,12,38,32,34,nan,nan,1,,3,nan,nan,15,1,309,Defensive
2013-14,Ohio,13,13,43,42,42,nan,nan,nan,,1,nan,nan,18,1,356,Offense
2013-14,Ohio,0,13,46,43,45,nan,nan,nan,,1,nan,nan,12,1,357,Defensive
2014-15,Ohio,12,12,28,27,27,nan,nan,nan,,1,nan,nan,17,nan,246,Offense
2014-15,Ohio,0,12,38,37,37,nan,nan,nan,,1,nan,nan,11,nan,298,Defensive
2015-16,Ohio,13,13,44,44,44,nan,nan,nan,,nan,nan,nan,16,1,358,Offense
2015-16,Ohio,0,13,41,39,40,nan,nan,1,,1,nan,nan,14,nan,329,Defensive
2016-17,Ohio,14,14,40,35,38,1,1,nan,,1,nan,nan,29,2,368,Offense
2016-17,Ohio,0,14,38,36,36,nan,nan,1,,2,nan,nan,17,nan,317,Defensive
2017-18,Ohio,12,12,60,56,58,nan,nan,1,,2,nan,nan,15,2,467,Offense
2017-18,Ohio,0,12,38,32,34,nan,nan,1,,3,nan,nan,15,1,309,Defensive
2013-14,Ohio,13,13,43,42,42,nan,nan,nan,nan,1,nan,nan,18,1,356,Offense
2013-14,Ohio,0,13,46,43,45,nan,nan,nan,nan,1,nan,nan,12,1,357,Defensive
2014-15,Ohio,12,12,28,27,27,nan,nan,nan,nan,1,nan,nan,17,nan,246,Offense
2014-15,Ohio,0,12,38,37,37,nan,nan,nan,nan,1,nan,nan,11,nan,298,Defensive
2015-16,Ohio,13,13,44,44,44,nan,nan,nan,nan,nan,nan,nan,16,1,358,Offense
2015-16,Ohio,0,13,41,39,40,nan,nan,1,1,1,nan,nan,14,nan,329,Defensive
2016-17,Ohio,14,14,40,35,38,1,1,nan,nan,1,nan,nan,29,2,368,Offense
2016-17,Ohio,0,14,38,36,36,nan,nan,1,1,2,nan,nan,17,nan,317,Defensive
2017-18,Ohio,12,12,60,56,58,nan,nan,1,1,2,nan,nan,15,2,467,Offense
2017-18,Ohio,0,12,38,32,34,nan,nan,1,1,3,nan,nan,15,1,309,Defensive
2013-14,Notre Dame,13,13,42,42,42,nan,nan,nan,,nan,nan,nan,20,nan,354,Offense
2013-14,Notre Dame,0,13,34,31,33,nan,nan,1,,1,nan,nan,18,nan,291,Defensive
2014-15,Notre Dame,13,13,55,51,52,1,1,1,,2,nan,nan,14,nan,427,Offense
2014-15,Notre Dame,0,13,49,43,45,1,1,1,,3,1,nan,12,nan,379,Defensive
2015-16,Notre Dame,13,13,58,50,52,nan,2,1,,4,nan,nan,15,nan,445,Offense
2015-16,Notre Dame,0,13,40,35,36,1,1,nan,,3,nan,nan,12,nan,313,Defensive
2016-17,Notre Dame,12,12,47,44,46,nan,1,nan,,nan,2,nan,13,1,371,Offense
2016-17,Notre Dame,0,12,44,37,40,1,2,1,,1,nan,nan,9,1,334,Defensive
2017-18,Notre Dame,12,12,55,54,54,1,1,nan,,nan,nan,nan,12,1,424,Offense
2017-18,Notre Dame,0,12,32,29,29,nan,nan,1,,3,nan,nan,13,nan,262,Defensive
2013-14,Notre Dame,13,13,42,42,42,nan,nan,nan,,nan,nan,nan,20,nan,354,Offense
2013-14,Notre Dame,0,13,34,31,33,nan,nan,1,,1,nan,nan,18,nan,291,Defensive
2014-15,Notre Dame,13,13,55,51,52,1,1,1,,2,nan,nan,14,nan,427,Offense
2014-15,Notre Dame,0,13,49,43,45,1,1,1,,3,1,nan,12,nan,379,Defensive
2015-16,Notre Dame,13,13,58,50,52,nan,2,1,,4,nan,nan,15,nan,445,Offense
2015-16,Notre Dame,0,13,40,35,36,1,1,nan,,3,nan,nan,12,nan,313,Defensive
2016-17,Notre Dame,12,12,47,44,46,nan,1,nan,,nan,2,nan,13,1,371,Offense
2016-17,Notre Dame,0,12,44,37,40,1,2,1,,1,nan,nan,9,1,334,Defensive
2017-18,Notre Dame,12,12,55,54,54,1,1,nan,,nan,nan,nan,12,1,424,Offense
2017-18,Notre Dame,0,12,32,29,29,nan,nan,1,,3,nan,nan,13,nan,262,Defensive
2013-14,Notre Dame,13,13,42,42,42,nan,nan,nan,nan,nan,nan,nan,20,nan,354,Offense
2013-14,Notre Dame,0,13,34,31,33,nan,nan,1,1,1,nan,nan,18,nan,291,Defensive
2014-15,Notre Dame,13,13,55,51,52,1,1,1,1,2,nan,nan,14,nan,427,Offense
2014-15,Notre Dame,0,13,49,43,45,1,1,1,1,3,1,nan,12,nan,379,Defensive
2015-16,Notre Dame,13,13,58,50,52,nan,2,1,1,4,nan,nan,15,nan,445,Offense
2015-16,Notre Dame,0,13,40,35,36,1,1,nan,nan,3,nan,nan,12,nan,313,Defensive
2016-17,Notre Dame,12,12,47,44,46,nan,1,nan,nan,nan,2,nan,13,1,371,Offense
2016-17,Notre Dame,0,12,44,37,40,1,2,1,1,1,nan,nan,9,1,334,Defensive
2017-18,Notre Dame,12,12,55,54,54,1,1,nan,nan,nan,nan,nan,12,1,424,Offense
2017-18,Notre Dame,0,12,32,29,29,nan,nan,1,1,3,nan,nan,13,nan,262,Defensive
2013-14,Notre Dame,13,13,42,42,42,nan,nan,nan,nan,nan,nan,nan,20,nan,354,Offense
2013-14,Notre Dame,0,13,34,31,33,nan,nan,1,1,1,nan,nan,18,nan,291,Defensive
2014-15,Notre Dame,13,13,55,51,52,1,1,1,1,2,nan,nan,14,nan,427,Offense
2014-15,Notre Dame,0,13,49,43,45,1,1,1,1,3,1,nan,12,nan,379,Defensive
2015-16,Notre Dame,13,13,58,50,52,nan,2,1,1,4,nan,nan,15,nan,445,Offense
2015-16,Notre Dame,0,13,40,35,36,1,1,nan,nan,3,nan,nan,12,nan,313,Defensive
2016-17,Notre Dame,12,12,47,44,46,nan,1,nan,nan,nan,2,nan,13,1,371,Offense
2016-17,Notre Dame,0,12,44,37,40,1,2,1,1,1,nan,nan,9,1,334,Defensive
2017-18,Notre Dame,12,12,55,54,54,1,1,nan,nan,nan,nan,nan,12,1,424,Offense
2017-18,Notre Dame,0,12,32,29,29,nan,nan,1,1,3,nan,nan,13,nan,262,Defensive
2013-14,Northwestern,12,12,35,35,35,nan,nan,nan,nan,nan,nan,nan,23,nan,314,Offense
2013-14,Northwestern,0,12,40,35,37,1,1,nan,nan,nan,nan,nan,16,nan,325,Defensive
2014-15,Northwestern,12,12,33,26,28,1,1,3,3,4,1,nan,14,nan,276,Offense
2014-15,Northwestern,0,12,39,35,38,nan,nan,nan,nan,1,nan,nan,11,nan,302,Defensive
2015-16,Northwestern,13,13,29,26,29,nan,nan,nan,nan,nan,nan,nan,18,nan,254,Offense
2015-16,Northwestern,0,13,30,27,29,nan,nan,nan,nan,1,nan,nan,11,1,242,Defensive
2016-17,Northwestern,13,13,45,42,43,nan,1,nan,nan,1,nan,nan,8,1,338,Offense
2016-17,Northwestern,0,13,34,27,30,1,1,nan,nan,3,nan,nan,18,1,289,Defensive
2017-18,Northwestern,12,12,46,42,43,nan,nan,1,1,3,nan,nan,12,nan,356,Offense
2017-18,Northwestern,0,12,30,29,29,nan,nan,nan,nan,1,nan,nan,9,1,238,Defensive
2013-14,Northwestern,12,12,35,35,35,nan,nan,nan,,nan,nan,nan,23,nan,314,Offense
2013-14,Northwestern,0,12,40,35,37,1,1,nan,,nan,nan,nan,16,nan,325,Defensive
2014-15,Northwestern,12,12,33,26,28,1,1,3,,4,1,nan,14,nan,276,Offense
2014-15,Northwestern,0,12,39,35,38,nan,nan,nan,,1,nan,nan,11,nan,302,Defensive
2015-16,Northwestern,13,13,29,26,29,nan,nan,nan,,nan,nan,nan,18,nan,254,Offense
2015-16,Northwestern,0,13,30,27,29,nan,nan,nan,,1,nan,nan,11,1,242,Defensive
2016-17,Northwestern,13,13,45,42,43,nan,1,nan,,1,nan,nan,8,1,338,Offense
2016-17,Northwestern,0,13,34,27,30,1,1,nan,,3,nan,nan,18,1,289,Defensive
2017-18,Northwestern,12,12,46,42,43,nan,nan,1,,3,nan,nan,12,nan,356,Offense
2017-18,Northwestern,0,12,30,29,29,nan,nan,nan,,1,nan,nan,9,1,238,Defensive
2013-14,Northwestern,12,12,35,35,35,nan,nan,nan,nan,nan,nan,nan,23,nan,314,Offense
2013-14,Northwestern,0,12,40,35,37,1,1,nan,nan,nan,nan,nan,16,nan,325,Defensive
2014-15,Northwestern,12,12,33,26,28,1,1,3,3,4,1,nan,14,nan,276,Offense
2014-15,Northwestern,0,12,39,35,38,nan,nan,nan,nan,1,nan,nan,11,nan,302,Defensive
2015-16,Northwestern,13,13,29,26,29,nan,nan,nan,nan,nan,nan,nan,18,nan,254,Offense
2015-16,Northwestern,0,13,30,27,29,nan,nan,nan,nan,1,nan,nan,11,1,242,Defensive
2016-17,Northwestern,13,13,45,42,43,nan,1,nan,nan,1,nan,nan,8,1,338,Offense
2016-17,Northwestern,0,13,34,27,30,1,1,nan,nan,3,nan,nan,18,1,289,Defensive
2017-18,Northwestern,12,12,46,42,43,nan,nan,1,1,3,nan,nan,12,nan,356,Offense
2017-18,Northwestern,0,12,30,29,29,nan,nan,nan,nan,1,nan,nan,9,1,238,Defensive
2013-14,Northwestern,12,12,35,35,35,nan,nan,nan,,nan,nan,nan,23,nan,314,Offense
2013-14,Northwestern,0,12,40,35,37,1,1,nan,,nan,nan,nan,16,nan,325,Defensive
2014-15,Northwestern,12,12,33,26,28,1,1,3,,4,1,nan,14,nan,276,Offense
2014-15,Northwestern,0,12,39,35,38,nan,nan,nan,,1,nan,nan,11,nan,302,Defensive
2015-16,Northwestern,13,13,29,26,29,nan,nan,nan,,nan,nan,nan,18,nan,254,Offense
2015-16,Northwestern,0,13,30,27,29,nan,nan,nan,,1,nan,nan,11,1,242,Defensive
2016-17,Northwestern,13,13,45,42,43,nan,1,nan,,1,nan,nan,8,1,338,Offense
2016-17,Northwestern,0,13,34,27,30,1,1,nan,,3,nan,nan,18,1,289,Defensive
2017-18,Northwestern,12,12,46,42,43,nan,nan,1,,3,nan,nan,12,nan,356,Offense
2017-18,Northwestern,0,12,30,29,29,nan,nan,nan,,1,nan,nan,9,1,238,Defensive
2013-14,Northern Ill.,14,14,71,69,71,nan,nan,nan,nan,nan,nan,nan,20,nan,555,Offense
2013-14,Northern Ill.,0,14,43,37,40,nan,1,1,1,2,nan,nan,18,nan,351,Defensive
2014-15,Northern Ill.,14,14,56,54,56,nan,nan,nan,nan,nan,nan,nan,17,nan,441,Offense
2014-15,Northern Ill.,0,14,45,40,41,nan,nan,3,3,4,nan,nan,13,2,359,Defensive
2015-16,Northern Ill.,14,14,57,52,54,nan,1,nan,nan,2,nan,nan,14,nan,436,Offense
2015-16,Northern Ill.,0,14,45,40,42,nan,2,nan,nan,1,nan,nan,25,1,387,Defensive
2016-17,Northern Ill.,12,12,48,45,46,nan,1,nan,nan,1,nan,nan,11,nan,366,Offense
2016-17,Northern Ill.,0,12,49,46,47,nan,nan,nan,nan,nan,nan,nan,8,nan,364,Defensive
2017-18,Northern Ill.,12,12,48,47,47,nan,nan,nan,nan,nan,nan,nan,9,nan,362,Offense
2017-18,Northern Ill.,0,12,28,28,28,nan,nan,nan,nan,nan,nan,nan,18,nan,250,Defensive
2011-12,Oregon,1,1,2,nan,nan,1,1,1,,1,nan,nan,1,nan,19,Offense
2011-12,Oregon,0,1,2,2,2,nan,nan,nan,,nan,nan,nan,2,1,22,Defensive
2013-14,Oregon,13,13,81,71,74,2,3,nan,,3,nan,nan,10,nan,591,Offense
2013-14,Oregon,0,13,32,29,30,nan,1,nan,,1,nan,nan,15,nan,266,Defensive
2014-15,Oregon,15,15,90,79,83,2,3,2,,4,nan,nan,18,nan,681,Offense
2014-15,Oregon,0,15,43,38,38,1,2,nan,,2,nan,nan,18,1,354,Defensive
2015-16,Oregon,13,13,71,67,67,nan,nan,nan,,4,nan,nan,22,nan,559,Offense
2015-16,Oregon,0,13,62,58,58,1,1,1,,3,nan,nan,18,nan,488,Defensive
2016-17,Oregon,12,12,58,42,43,4,9,nan,,6,nan,nan,9,nan,425,Offense
2016-17,Oregon,0,12,68,60,63,nan,nan,3,,5,nan,nan,7,1,497,Defensive
2017-18,Oregon,12,12,59,59,59,nan,nan,nan,,nan,nan,nan,9,nan,440,Offense
2017-18,Oregon,0,12,42,42,42,nan,nan,nan,,nan,nan,nan,15,nan,339,Defensive
2013-14,Ole Miss,13,13,49,44,47,nan,nan,1,,2,nan,nan,16,1,390,Offense
2013-14,Ole Miss,0,13,38,36,37,nan,nan,nan,,1,nan,nan,14,1,308,Defensive
2014-15,Ole Miss,13,13,49,47,49,nan,nan,nan,,nan,nan,nan,9,nan,368,Offense
2014-15,Ole Miss,0,13,24,23,23,nan,nan,nan,,nan,nan,nan,13,1,208,Defensive
2015-16,Ole Miss,13,13,68,66,66,nan,1,nan,,1,nan,nan,19,nan,531,Offense
2015-16,Ole Miss,0,13,33,28,29,1,2,nan,,2,nan,nan,22,nan,294,Defensive
2016-17,Ole Miss,12,12,47,41,43,1,1,nan,,3,nan,nan,22,nan,391,Offense
2016-17,Ole Miss,0,12,50,48,49,nan,nan,nan,,1,nan,nan,20,nan,408,Defensive
2017-18,Ole Miss,12,12,48,43,45,nan,nan,2,,3,nan,nan,19,1,394,Offense
2017-18,Ole Miss,0,12,51,47,50,1,1,nan,,nan,nan,nan,20,nan,415,Defensive
2013-14,Ole Miss,13,13,49,44,47,nan,nan,1,,2,nan,nan,16,1,390,Offense
2013-14,Ole Miss,0,13,38,36,37,nan,nan,nan,,1,nan,nan,14,1,308,Defensive
2014-15,Ole Miss,13,13,49,47,49,nan,nan,nan,,nan,nan,nan,9,nan,368,Offense
2014-15,Ole Miss,0,13,24,23,23,nan,nan,nan,,nan,nan,nan,13,1,208,Defensive
2015-16,Ole Miss,13,13,68,66,66,nan,1,nan,,1,nan,nan,19,nan,531,Offense
2015-16,Ole Miss,0,13,33,28,29,1,2,nan,,2,nan,nan,22,nan,294,Defensive
2016-17,Ole Miss,12,12,47,41,43,1,1,nan,,3,nan,nan,22,nan,391,Offense
2016-17,Ole Miss,0,12,50,48,49,nan,nan,nan,,1,nan,nan,20,nan,408,Defensive
2017-18,Ole Miss,12,12,48,43,45,nan,nan,2,,3,nan,nan,19,1,394,Offense
2017-18,Ole Miss,0,12,51,47,50,1,1,nan,,nan,nan,nan,20,nan,415,Defensive
2013-14,Ole Miss,13,13,49,44,47,nan,nan,1,1,2,nan,nan,16,1,390,Offense
2013-14,Ole Miss,0,13,38,36,37,nan,nan,nan,nan,1,nan,nan,14,1,308,Defensive
2014-15,Ole Miss,13,13,49,47,49,nan,nan,nan,nan,nan,nan,nan,9,nan,368,Offense
2014-15,Ole Miss,0,13,24,23,23,nan,nan,nan,nan,nan,nan,nan,13,1,208,Defensive
2015-16,Ole Miss,13,13,68,66,66,nan,1,nan,nan,1,nan,nan,19,nan,531,Offense
2015-16,Ole Miss,0,13,33,28,29,1,2,nan,nan,2,nan,nan,22,nan,294,Defensive
2016-17,Ole Miss,12,12,47,41,43,1,1,nan,nan,3,nan,nan,22,nan,391,Offense
2016-17,Ole Miss,0,12,50,48,49,nan,nan,nan,nan,1,nan,nan,20,nan,408,Defensive
2017-18,Ole Miss,12,12,48,43,45,nan,nan,2,2,3,nan,nan,19,1,394,Offense
2017-18,Ole Miss,0,12,51,47,50,1,1,nan,nan,nan,nan,nan,20,nan,415,Defensive
2013-14,Oklahoma St.,13,13,68,67,68,nan,nan,nan,,nan,nan,nan,11,nan,508,Offense
2013-14,Oklahoma St.,0,13,33,30,31,nan,nan,1,,1,nan,nan,17,nan,281,Defensive
2014-15,Oklahoma St.,13,13,42,41,41,nan,nan,nan,,nan,nan,nan,22,nan,359,Offense
2014-15,Oklahoma St.,0,13,51,47,49,nan,1,1,,1,nan,nan,17,nan,406,Defensive
2015-16,Oklahoma St.,13,13,67,62,66,nan,nan,nan,,1,nan,nan,16,1,514,Offense
2015-16,Oklahoma St.,0,13,51,45,47,nan,nan,2,,4,nan,nan,13,1,396,Defensive
2016-17,Oklahoma St.,13,13,63,60,62,nan,nan,1,,1,1,nan,20,nan,502,Offense
2016-17,Oklahoma St.,0,13,46,37,43,nan,1,1,,1,nan,nan,10,nan,345,Defensive
2017-18,Oklahoma St.,12,12,71,67,68,1,1,nan,,2,nan,nan,20,nan,555,Offense
2017-18,Oklahoma St.,0,12,45,44,44,nan,nan,1,,1,nan,nan,15,nan,361,Defensive
2013-14,Ole Miss,13,13,49,44,47,nan,nan,1,1,2,nan,nan,16,1,390,Offense
2013-14,Ole Miss,0,13,38,36,37,nan,nan,nan,nan,1,nan,nan,14,1,308,Defensive
2014-15,Ole Miss,13,13,49,47,49,nan,nan,nan,nan,nan,nan,nan,9,nan,368,Offense
2014-15,Ole Miss,0,13,24,23,23,nan,nan,nan,nan,nan,nan,nan,13,1,208,Defensive
2015-16,Ole Miss,13,13,68,66,66,nan,1,nan,nan,1,nan,nan,19,nan,531,Offense
2015-16,Ole Miss,0,13,33,28,29,1,2,nan,nan,2,nan,nan,22,nan,294,Defensive
2016-17,Ole Miss,12,12,47,41,43,1,1,nan,nan,3,nan,nan,22,nan,391,Offense
2016-17,Ole Miss,0,12,50,48,49,nan,nan,nan,nan,1,nan,nan,20,nan,408,Defensive
2017-18,Ole Miss,12,12,48,43,45,nan,nan,2,2,3,nan,nan,19,1,394,Offense
2017-18,Ole Miss,0,12,51,47,50,1,1,nan,nan,nan,nan,nan,20,nan,415,Defensive
2013-14,Old Dominion,12,12,67,65,66,nan,nan,1,,1,nan,nan,13,nan,508,Offense
2013-14,Old Dominion,0,12,54,52,53,nan,1,nan,,nan,nan,nan,10,1,408,Defensive
2014-15,Old Dominion,11,11,50,46,48,nan,nan,nan,,1,nan,nan,5,nan,361,Offense
2014-15,Old Dominion,0,11,57,55,55,1,1,1,,1,nan,nan,9,nan,428,Defensive
2015-16,Old Dominion,12,12,37,31,33,nan,1,1,,3,nan,nan,12,nan,291,Offense
2015-16,Old Dominion,0,12,54,51,53,nan,nan,nan,,1,nan,nan,18,nan,429,Defensive
2016-17,Old Dominion,13,13,60,52,56,2,3,nan,,1,nan,nan,12,2,456,Offense
2016-17,Old Dominion,0,13,47,45,46,nan,nan,1,,1,2,nan,7,nan,354,Defensive
2017-18,Old Dominion,12,12,29,27,27,nan,nan,1,,2,nan,nan,15,nan,248,Offense
2017-18,Old Dominion,0,12,51,49,50,1,1,nan,,nan,nan,nan,7,1,380,Defensive
2013-14,Old Dominion,12,12,67,65,66,nan,nan,1,1,1,nan,nan,13,nan,508,Offense
2013-14,Old Dominion,0,12,54,52,53,nan,1,nan,nan,nan,nan,nan,10,1,408,Defensive
2014-15,Old Dominion,11,11,50,46,48,nan,nan,nan,nan,1,nan,nan,5,nan,361,Offense
2014-15,Old Dominion,0,11,57,55,55,1,1,1,1,1,nan,nan,9,nan,428,Defensive
2015-16,Old Dominion,12,12,37,31,33,nan,1,1,1,3,nan,nan,12,nan,291,Offense
2015-16,Old Dominion,0,12,54,51,53,nan,nan,nan,nan,1,nan,nan,18,nan,429,Defensive
2016-17,Old Dominion,13,13,60,52,56,2,3,nan,nan,1,nan,nan,12,2,456,Offense
2016-17,Old Dominion,0,13,47,45,46,nan,nan,1,1,1,2,nan,7,nan,354,Defensive
2017-18,Old Dominion,12,12,29,27,27,nan,nan,1,1,2,nan,nan,15,nan,248,Offense
2017-18,Old Dominion,0,12,51,49,50,1,1,nan,nan,nan,nan,nan,7,1,380,Defensive
2013-14,Old Dominion,12,12,67,65,66,nan,nan,1,1,1,nan,nan,13,nan,508,Offense
2013-14,Old Dominion,0,12,54,52,53,nan,1,nan,nan,nan,nan,nan,10,1,408,Defensive
2014-15,Old Dominion,11,11,50,46,48,nan,nan,nan,nan,1,nan,nan,5,nan,361,Offense
2014-15,Old Dominion,0,11,57,55,55,1,1,1,1,1,nan,nan,9,nan,428,Defensive
2015-16,Old Dominion,12,12,37,31,33,nan,1,1,1,3,nan,nan,12,nan,291,Offense
2015-16,Old Dominion,0,12,54,51,53,nan,nan,nan,nan,1,nan,nan,18,nan,429,Defensive
2016-17,Old Dominion,13,13,60,52,56,2,3,nan,nan,1,nan,nan,12,2,456,Offense
2016-17,Old Dominion,0,13,47,45,46,nan,nan,1,1,1,2,nan,7,nan,354,Defensive
2017-18,Old Dominion,12,12,29,27,27,nan,nan,1,1,2,nan,nan,15,nan,248,Offense
2017-18,Old Dominion,0,12,51,49,50,1,1,nan,nan,nan,nan,nan,7,1,380,Defensive
2013-14,Old Dominion,12,12,67,65,66,nan,nan,1,,1,nan,nan,13,nan,508,Offense
2013-14,Old Dominion,0,12,54,52,53,nan,1,nan,,nan,nan,nan,10,1,408,Defensive
2014-15,Old Dominion,11,11,50,46,48,nan,nan,nan,,1,nan,nan,5,nan,361,Offense
2014-15,Old Dominion,0,11,57,55,55,1,1,1,,1,nan,nan,9,nan,428,Defensive
2015-16,Old Dominion,12,12,37,31,33,nan,1,1,,3,nan,nan,12,nan,291,Offense
2015-16,Old Dominion,0,12,54,51,53,nan,nan,nan,,1,nan,nan,18,nan,429,Defensive
2016-17,Old Dominion,13,13,60,52,56,2,3,nan,,1,nan,nan,12,2,456,Offense
2016-17,Old Dominion,0,13,47,45,46,nan,nan,1,,1,2,nan,7,nan,354,Defensive
2017-18,Old Dominion,12,12,29,27,27,nan,nan,1,,2,nan,nan,15,nan,248,Offense
2017-18,Old Dominion,0,12,51,49,50,1,1,nan,,nan,nan,nan,7,1,380,Defensive
2013-14,Oklahoma St.,13,13,68,67,68,nan,nan,nan,nan,nan,nan,nan,11,nan,508,Offense
2013-14,Oklahoma St.,0,13,33,30,31,nan,nan,1,1,1,nan,nan,17,nan,281,Defensive
2014-15,Oklahoma St.,13,13,42,41,41,nan,nan,nan,nan,nan,nan,nan,22,nan,359,Offense
2014-15,Oklahoma St.,0,13,51,47,49,nan,1,1,1,1,nan,nan,17,nan,406,Defensive
2015-16,Oklahoma St.,13,13,67,62,66,nan,nan,nan,nan,1,nan,nan,16,1,514,Offense
2015-16,Oklahoma St.,0,13,51,45,47,nan,nan,2,2,4,nan,nan,13,1,396,Defensive
2016-17,Oklahoma St.,13,13,63,60,62,nan,nan,1,1,1,1,nan,20,nan,502,Offense
2016-17,Oklahoma St.,0,13,46,37,43,nan,1,1,1,1,nan,nan,10,nan,345,Defensive
2017-18,Oklahoma St.,12,12,71,67,68,1,1,nan,nan,2,nan,nan,20,nan,555,Offense
2017-18,Oklahoma St.,0,12,45,44,44,nan,nan,1,1,1,nan,nan,15,nan,361,Defensive
2013-14,Oklahoma St.,13,13,68,67,68,nan,nan,nan,nan,nan,nan,nan,11,nan,508,Offense
2013-14,Oklahoma St.,0,13,33,30,31,nan,nan,1,1,1,nan,nan,17,nan,281,Defensive
2014-15,Oklahoma St.,13,13,42,41,41,nan,nan,nan,nan,nan,nan,nan,22,nan,359,Offense
2014-15,Oklahoma St.,0,13,51,47,49,nan,1,1,1,1,nan,nan,17,nan,406,Defensive
2015-16,Oklahoma St.,13,13,67,62,66,nan,nan,nan,nan,1,nan,nan,16,1,514,Offense
2015-16,Oklahoma St.,0,13,51,45,47,nan,nan,2,2,4,nan,nan,13,1,396,Defensive
2016-17,Oklahoma St.,13,13,63,60,62,nan,nan,1,1,1,1,nan,20,nan,502,Offense
2016-17,Oklahoma St.,0,13,46,37,43,nan,1,1,1,1,nan,nan,10,nan,345,Defensive
2017-18,Oklahoma St.,12,12,71,67,68,1,1,nan,nan,2,nan,nan,20,nan,555,Offense
2017-18,Oklahoma St.,0,12,45,44,44,nan,nan,1,1,1,nan,nan,15,nan,361,Defensive
2013-14,Oklahoma St.,13,13,68,67,68,nan,nan,nan,,nan,nan,nan,11,nan,508,Offense
2013-14,Oklahoma St.,0,13,33,30,31,nan,nan,1,,1,nan,nan,17,nan,281,Defensive
2014-15,Oklahoma St.,13,13,42,41,41,nan,nan,nan,,nan,nan,nan,22,nan,359,Offense
2014-15,Oklahoma St.,0,13,51,47,49,nan,1,1,,1,nan,nan,17,nan,406,Defensive
2015-16,Oklahoma St.,13,13,67,62,66,nan,nan,nan,,1,nan,nan,16,1,514,Offense
2015-16,Oklahoma St.,0,13,51,45,47,nan,nan,2,,4,nan,nan,13,1,396,Defensive
2016-17,Oklahoma St.,13,13,63,60,62,nan,nan,1,,1,1,nan,20,nan,502,Offense
2016-17,Oklahoma St.,0,13,46,37,43,nan,1,1,,1,nan,nan,10,nan,345,Defensive
2017-18,Oklahoma St.,12,12,71,67,68,1,1,nan,,2,nan,nan,20,nan,555,Offense
2017-18,Oklahoma St.,0,12,45,44,44,nan,nan,1,,1,nan,nan,15,nan,361,Defensive
2013-14,Oklahoma,13,13,50,47,48,nan,nan,1,,1,1,nan,24,2,427,Offense
2013-14,Oklahoma,0,13,36,32,35,nan,nan,nan,,1,nan,nan,13,nan,287,Defensive
2014-15,Oklahoma,13,13,62,60,62,nan,nan,nan,,nan,1,nan,13,nan,473,Offense
2014-15,Oklahoma,0,13,43,37,40,nan,1,nan,,1,nan,nan,14,nan,337,Defensive
2015-16,Oklahoma,13,13,73,71,73,nan,nan,nan,,nan,nan,nan,19,nan,566,Offense
2015-16,Oklahoma,0,13,34,31,31,nan,1,nan,,2,nan,nan,17,nan,286,Defensive
2016-17,Oklahoma,13,13,77,72,74,nan,nan,2,,3,nan,nan,11,nan,571,Offense
2016-17,Oklahoma,0,13,46,43,43,nan,nan,1,,2,nan,nan,18,nan,375,Defensive
2017-18,Oklahoma,13,13,77,75,75,nan,nan,1,,2,nan,nan,15,nan,584,Offense
2017-18,Oklahoma,0,13,40,36,37,nan,nan,2,,3,nan,nan,15,nan,325,Defensive
2013-14,Oklahoma,13,13,50,47,48,nan,nan,1,,1,1,nan,24,2,427,Offense
2013-14,Oklahoma,0,13,36,32,35,nan,nan,nan,,1,nan,nan,13,nan,287,Defensive
2014-15,Oklahoma,13,13,62,60,62,nan,nan,nan,,nan,1,nan,13,nan,473,Offense
2014-15,Oklahoma,0,13,43,37,40,nan,1,nan,,1,nan,nan,14,nan,337,Defensive
2015-16,Oklahoma,13,13,73,71,73,nan,nan,nan,,nan,nan,nan,19,nan,566,Offense
2015-16,Oklahoma,0,13,34,31,31,nan,1,nan,,2,nan,nan,17,nan,286,Defensive
2016-17,Oklahoma,13,13,77,72,74,nan,nan,2,,3,nan,nan,11,nan,571,Offense
2016-17,Oklahoma,0,13,46,43,43,nan,nan,1,,2,nan,nan,18,nan,375,Defensive
2017-18,Oklahoma,13,13,77,75,75,nan,nan,1,,2,nan,nan,15,nan,584,Offense
2017-18,Oklahoma,0,13,40,36,37,nan,nan,2,,3,nan,nan,15,nan,325,Defensive
2013-14,Oklahoma,13,13,50,47,48,nan,nan,1,1,1,1,nan,24,2,427,Offense
2013-14,Oklahoma,0,13,36,32,35,nan,nan,nan,nan,1,nan,nan,13,nan,287,Defensive
2014-15,Oklahoma,13,13,62,60,62,nan,nan,nan,nan,nan,1,nan,13,nan,473,Offense
2014-15,Oklahoma,0,13,43,37,40,nan,1,nan,nan,1,nan,nan,14,nan,337,Defensive
2015-16,Oklahoma,13,13,73,71,73,nan,nan,nan,nan,nan,nan,nan,19,nan,566,Offense
2015-16,Oklahoma,0,13,34,31,31,nan,1,nan,nan,2,nan,nan,17,nan,286,Defensive
2016-17,Oklahoma,13,13,77,72,74,nan,nan,2,2,3,nan,nan,11,nan,571,Offense
2016-17,Oklahoma,0,13,46,43,43,nan,nan,1,1,2,nan,nan,18,nan,375,Defensive
2017-18,Oklahoma,13,13,77,75,75,nan,nan,1,1,2,nan,nan,15,nan,584,Offense
